,x,y
0,10,-33.197400796448136
1,13,-33.197400796448136
2,16,-33.197400796448136
3,19,-33.197400796448136
4,22,-33.197400796448136
5,25,-33.197400796448136
6,28,-33.197400796448136
7,31,-33.197400796448136
8,34,-33.197400796448136
9,37,-33.197400796448136
10,40,-33.197400796448136
11,43,-33.197400796448136
12,46,-33.197400796448136
13,49,-33.197400796448136
14,52,-33.197400796448136
15,55,-33.197400796448136
16,58,-33.197400796448136
17,61,-33.197400796448136
18,64,-33.197400796448136
19,67,-33.197400796448136
20,70,-33.197400796448136
21,73,-33.197400796448136
22,76,-33.197400796448136
23,79,-33.197400796448136
24,82,-33.197400796448136
25,85,-33.197400796448136
26,88,-33.197400796448136
27,91,-33.197400796448136
28,94,-33.197400796448136
29,97,-33.197400796448136
30,100,-33.197400796448136
31,103,-33.197400796448136
32,106,-33.197400796448136
33,109,-33.197400796448136
34,112,-33.197400796448136
35,115,-33.197400796448136
36,118,-33.197400796448136
37,121,-33.197400796448136
38,124,-33.197400796448136
39,127,-33.197400796448136
40,130,-33.197400796448136
41,133,-33.197400796448136
42,136,-33.197400796448136
43,139,-33.197400796448136
44,142,-33.197400796448136
45,145,-33.197400796448136
46,148,-33.197400796448136
47,151,-33.197400796448136
48,154,-33.197400796448136
49,157,-33.197400796448136
50,160,-33.197400796448136
51,163,-33.197400796448136
52,166,-33.197400796448136
53,169,-33.197400796448136
54,172,-33.197400796448136
55,175,-33.197400796448136
56,178,-33.197400796448136
57,181,-33.197400796448136
58,184,-33.197400796448136
59,187,-33.197400796448136
60,190,-33.197400796448136
61,193,-33.197400796448136
62,196,-33.197400796448136
63,199,-33.197400796448136
64,202,-33.197400796448136
65,205,-33.197400796448136
66,208,-33.197400796448136
67,211,-33.197400796448136
68,214,-33.197400796448136
69,217,-33.197400796448136
70,220,-33.197400796448136
71,223,-33.197400796448136
72,226,-33.197400796448136
73,229,-33.197400796448136
74,232,-33.197400796448136
75,235,-33.197400796448136
76,238,-33.197400796448136
77,241,-33.197400796448136
78,244,-33.197400796448136
79,247,-33.197400796448136
80,250,-33.197400796448136
81,253,-33.197400796448136
82,256,-33.197400796448136
83,259,-33.197400796448136
84,262,-33.197400796448136
85,265,-33.197400796448136
86,268,-33.197400796448136
87,271,-33.197400796448136
88,274,-33.197400796448136
89,277,-33.197400796448136
90,280,-33.197400796448136
91,283,-33.197400796448136
92,286,-33.197400796448136
93,289,-33.197400796448136
94,292,-33.197400796448136
95,295,-33.197400796448136
96,298,-33.197400796448136
97,301,-33.197400796448136
98,304,-33.197400796448136
99,307,-33.197400796448136
100,310,-33.197400796448136
101,313,-33.197400796448136
102,316,-33.197400796448136
103,319,-33.197400796448136
104,322,-33.197400796448136
105,325,-33.197400796448136
106,328,-33.197400796448136
107,331,-33.197400796448136
108,334,-33.197400796448136
109,337,-33.197400796448136
110,340,-33.197400796448136
111,343,-33.197400796448136
112,346,-33.197400796448136
113,349,-33.197400796448136
114,352,-33.197400796448136
115,355,-33.197400796448136
116,358,-33.197400796448136
117,361,-30.453311629368585
118,364,-30.453311629368585
119,367,-30.453311629368585
120,370,-30.453311629368585
121,373,-30.453311629368585
122,376,-30.453311629368585
123,379,-30.453311629368585
124,382,-30.453311629368585
125,385,-30.453311629368585
126,388,-30.453311629368585
127,391,-30.453311629368585
128,394,-30.453311629368585
129,397,-30.453311629368585
130,400,-30.453311629368585
131,403,-30.453311629368585
132,406,-30.453311629368585
133,409,-30.453311629368585
134,412,-30.453311629368585
135,415,-30.453311629368585
136,418,-30.453311629368585
137,421,-30.453311629368585
138,424,-30.453311629368585
139,427,-30.453311629368585
140,430,-30.453311629368585
141,433,-30.453311629368585
142,436,-30.453311629368585
143,439,-30.453311629368585
144,442,-30.453311629368585
